filename	entity_label	entity_kind	start_span	end_span	text
neurology_ischemic stroke_20.txt	medication	concept	2928	2936	apixaban
neurology_ischemic stroke_20.txt	medication	concept	2942	2954	atorvastatin
neurology_ischemic stroke_20.txt	procedure	concept	3069	3094	outpatient rehabilitation
neurology_ischemic stroke_20.txt	symptom	concept	3513	3534	neurological symptoms
neurology_ischemic stroke_20.txt	disease	concept	3639	3654	ischemic stroke
neurology_ischemic stroke_20.txt	disease	concept	3662	3681	atrial fibrillation
neurology_ischemic stroke_20.txt	procedure	concept	3928	3954	anticoagulation management
neurology_ischemic stroke_21.txt	symptom	concept	678	686	headache
neurology_ischemic stroke_21.txt	symptom	concept	688	695	seizure
neurology_ischemic stroke_21.txt	disease	concept	793	807	hyperlipidemia
neurology_ischemic stroke_21.txt	procedure	concept	1460	1476	Echocardiography
neurology_ischemic stroke_21.txt	procedure	concept	1510	1526	Vascular imaging
neurology_ischemic stroke_21.txt	medication	concept	1980	1992	IV labetalol
neurology_ischemic stroke_21.txt	medication	concept	2031	2038	Aspirin
neurology_ischemic stroke_21.txt	medication	concept	2176	2183	aspirin
neurology_ischemic stroke_21.txt	medication	concept	2200	2211	clopidogrel
neurology_ischemic stroke_21.txt	medication	concept	2272	2280	apixaban
neurology_ischemic stroke_21.txt	medication	concept	2398	2410	atorvastatin
neurology_ischemic stroke_21.txt	medication	concept	2461	2471	lisinopril
neurology_ischemic stroke_21.txt	medication	concept	2488	2498	amlodipine
neurology_ischemic stroke_21.txt	medication	concept	2545	2554	metformin
neurology_ischemic stroke_21.txt	procedure	concept	2926	2931	erapy
neurology_ischemic stroke_21.txt	disease	concept	3119	3125	stroke
neurology_ischemic stroke_21.txt	medication	concept	3271	3278	Aspirin
neurology_ischemic stroke_21.txt	medication	concept	3293	3304	Clopidogrel
neurology_ischemic stroke_21.txt	medication	concept	3357	3365	Apixaban
neurology_ischemic stroke_21.txt	medication	concept	3385	3397	Atorvastatin
neurology_ischemic stroke_21.txt	medication	concept	3412	3422	Lisinopril
neurology_ischemic stroke_21.txt	medication	concept	3437	3447	Amlodipine
neurology_ischemic stroke_21.txt	medication	concept	3461	3470	Metformin
neurology_ischemic stroke_21.txt	disease	concept	3653	3669	carotid stenosis
neurology_ischemic stroke_21.txt	disease	concept	3699	3711	hypertension
neurology_ischemic stroke_21.txt	disease	concept	3713	3721	diabetes
neurology_ischemic stroke_21.txt	disease	concept	3727	3741	hyperlipidemia
neurology_ischemic stroke_21.txt	disease	concept	3829	3835	stroke
neurology_ischemic stroke_21.txt	medication	concept	3849	3869	antiplatelet therapy
neurology_ischemic stroke_21.txt	medication	concept	3871	3886	anticoagulation
neurology_ischemic stroke_22.txt	disease	concept	513	527	hyperlipidemia
neurology_ischemic stroke_22.txt	symptom	concept	752	760	headache
neurology_ischemic stroke_22.txt	symptom	concept	762	769	seizure
neurology_ischemic stroke_22.txt	symptom	concept	774	795	loss of consciousness
neurology_ischemic stroke_22.txt	symptom	concept	1163	1175	facial droop
neurology_ischemic stroke_22.txt	symptom	concept	1181	1188	aphasia
neurology_ischemic stroke_22.txt	symptom	concept	1569	1581	sinus rhythm
neurology_ischemic stroke_22.txt	medication	concept	2085	2088	tPA
neurology_ischemic stroke_22.txt	medication	concept	2238	2241	tPA
neurology_ischemic stroke_22.txt	medication	concept	2478	2485	Aspirin
neurology_ischemic stroke_22.txt	medication	concept	2640	2651	clopidogrel
neurology_ischemic stroke_22.txt	procedure	concept	2734	2757	mechanical thrombectomy
neurology_ischemic stroke_22.txt	medication	concept	3046	3053	Aspirin
neurology_ischemic stroke_22.txt	medication	concept	3070	3081	Clopidogrel
neurology_ischemic stroke_22.txt	medication	concept	3110	3122	Atorvastatin
neurology_ischemic stroke_22.txt	medication	concept	3144	3154	Lisinopril
neurology_ischemic stroke_22.txt	medication	concept	3171	3181	Metoprolol
neurology_ischemic stroke_22.txt	disease	concept	3544	3567	carotid artery stenosis
neurology_ischemic stroke_22.txt	medication	concept	3609	3619	low-sodium
neurology_ischemic stroke_22.txt	procedure	concept	3913	3936	mechanical thrombectomy
neurology_ischemic stroke_22.txt	symptom	concept	4016	4045	moderate right-sided weakness
neurology_ischemic stroke_22.txt	symptom	concept	4050	4057	aphasia
neurology_ischemic stroke_23.txt	symptom	concept	336	356	right-sided weakness
neurology_ischemic stroke_23.txt	symptom	concept	361	368	aphasia
neurology_ischemic stroke_23.txt	disease	concept	447	462	ischemic stroke
neurology_ischemic stroke_23.txt	disease	concept	531	543	Hypertension
neurology_ischemic stroke_23.txt	disease	concept	548	572	Type 2 diabetes mellitus
neurology_ischemic stroke_23.txt	medication	concept	667	677	Lisinopril
neurology_ischemic stroke_23.txt	medication	concept	694	703	Metformin
neurology_ischemic stroke_23.txt	medication	concept	1373	1416	IV recombinant tissue plasminogen activator
neurology_ischemic stroke_23.txt	disease	concept	1889	1906	arterial stenosis
neurology_ischemic stroke_23.txt	disease	concept	1994	2002	diabetes
neurology_ischemic stroke_23.txt	disease	concept	2040	2054	hyperlipidemia
neurology_ischemic stroke_23.txt	medication	concept	2125	2132	Aspirin
neurology_ischemic stroke_23.txt	medication	concept	2222	2232	Lisinopril
neurology_ischemic stroke_23.txt	medication	concept	2268	2278	Amlodipine
neurology_ischemic stroke_23.txt	medication	concept	2379	2391	Atorvastatin
neurology_ischemic stroke_23.txt	medication	concept	2463	2479	Insulin Glargine
neurology_ischemic stroke_23.txt	disease	concept	2969	2988	atrial fibrillation
neurology_ischemic stroke_23.txt	medication	concept	3058	3066	Apixaban
neurology_ischemic stroke_23.txt	medication	concept	3089	3097	Warfarin
neurology_ischemic stroke_23.txt	medication	concept	3187	3197	Lisinopril
neurology_ischemic stroke_23.txt	medication	concept	3214	3224	Amlodipine
neurology_ischemic stroke_23.txt	medication	concept	3240	3247	Aspirin
neurology_ischemic stroke_23.txt	medication	concept	3304	3315	Clopidogrel
neurology_ischemic stroke_23.txt	medication	concept	3361	3368	Aspirin
neurology_ischemic stroke_23.txt	medication	concept	3403	3415	Atorvastatin
neurology_ischemic stroke_23.txt	medication	concept	3467	3483	Insulin Glargine
neurology_ischemic stroke_23.txt	disease	concept	3788	3807	atrial fibrillation
neurology_ischemic stroke_23.txt	disease	concept	3843	3851	diabetes
neurology_ischemic stroke_23.txt	disease	concept	4049	4064	ischemic stroke
neurology_ischemic stroke_23.txt	disease	concept	4100	4119	atrial fibrillation
neurology_ischemic stroke_23.txt	disease	concept	4142	4150	diabetes
neurology_ischemic stroke_23.txt	procedure	concept	4491	4505	rehabilitation
neurology_ischemic stroke_23.txt	disease	concept	4561	4568	strokes
neurology_ischemic stroke_23.txt	procedure	concept	4741	4763	follow-up appointments
neurology_ischemic stroke_23.txt	medication	concept	4894	4904	medication
neurology_ischemic stroke_24.txt	disease	concept	293	308	Ischemic Stroke
neurology_ischemic stroke_24.txt	disease	concept	590	602	hypertension
neurology_ischemic stroke_24.txt	disease	concept	604	628	type 2 diabetes mellitus
neurology_ischemic stroke_24.txt	disease	concept	634	648	hyperlipidemia
neurology_ischemic stroke_24.txt	symptom	concept	977	987	hemorrhage
neurology_ischemic stroke_24.txt	medication	concept	1291	1334	IV recombinant tissue plasminogen activator
neurology_ischemic stroke_24.txt	procedure	concept	1665	1668	ECG
neurology_ischemic stroke_24.txt	procedure	concept	1670	1679	telemetry
neurology_ischemic stroke_24.txt	medication	concept	1681	1695	serum troponin
neurology_ischemic stroke_24.txt	disease	concept	1747	1767	cardioembolic stroke
neurology_ischemic stroke_24.txt	medication	concept	1933	1940	aspirin
neurology_ischemic stroke_24.txt	procedure	concept	2414	2428	speech therapy
neurology_ischemic stroke_24.txt	medication	concept	2585	2592	Aspirin
neurology_ischemic stroke_24.txt	medication	concept	2607	2618	Clopidogrel
neurology_ischemic stroke_24.txt	medication	concept	2645	2657	Atorvastatin
neurology_ischemic stroke_24.txt	medication	concept	2672	2682	Lisinopril
neurology_ischemic stroke_24.txt	medication	concept	2697	2706	Metformin
neurology_ischemic stroke_24.txt	disease	concept	2938	2946	diabetes
neurology_ischemic stroke_24.txt	disease	concept	3149	3155	stroke
neurology_ischemic stroke_24.txt	disease	concept	3408	3414	stroke
neurology_ischemic stroke_25.txt	medication	concept	547	557	Lisinopril
neurology_ischemic stroke_25.txt	disease	concept	572	596	Type 2 Diabetes Mellitus
neurology_ischemic stroke_25.txt	medication	concept	611	620	Metformin
neurology_ischemic stroke_25.txt	symptom	concept	1065	1075	hemorrhage
neurology_ischemic stroke_25.txt	disease	concept	1105	1120	ischemic stroke
neurology_ischemic stroke_25.txt	symptom	concept	1446	1465	atrial fibrillation
neurology_ischemic stroke_25.txt	medication	concept	2037	2049	IV labetalol
neurology_ischemic stroke_25.txt	medication	concept	2118	2125	Aspirin
neurology_ischemic stroke_25.txt	medication	concept	2320	2327	aspirin
neurology_ischemic stroke_25.txt	medication	concept	2344	2355	clopidogrel
neurology_ischemic stroke_25.txt	medication	concept	2456	2468	Atorvastatin
neurology_ischemic stroke_25.txt	medication	concept	2560	2569	Metformin
neurology_ischemic stroke_25.txt	medication	concept	2609	2618	Glipizide
neurology_ischemic stroke_25.txt	symptom	concept	2980	2994	Blood pressure
neurology_ischemic stroke_25.txt	medication	concept	3147	3154	aspirin
neurology_ischemic stroke_25.txt	medication	concept	3192	3204	Atorvastatin
neurology_ischemic stroke_25.txt	medication	concept	3250	3270	diabetic medications
neurology_ischemic stroke_26.txt	symptom	concept	471	478	aphasia
neurology_ischemic stroke_26.txt	symptom	concept	623	629	trauma
neurology_ischemic stroke_26.txt	symptom	concept	631	639	headache
neurology_ischemic stroke_26.txt	disease	concept	700	712	hypertension
neurology_ischemic stroke_26.txt	disease	concept	717	731	hyperlipidemia
neurology_ischemic stroke_26.txt	disease	concept	762	774	Hypertension
neurology_ischemic stroke_26.txt	disease	concept	777	791	Hyperlipidemia
neurology_ischemic stroke_26.txt	medication	concept	825	835	Lisinopril
neurology_ischemic stroke_26.txt	medication	concept	850	862	Atorvastatin
neurology_ischemic stroke_26.txt	medication	concept	2449	2456	aspirin
neurology_ischemic stroke_26.txt	medication	concept	2649	2661	atorvastatin
neurology_ischemic stroke_26.txt	procedure	concept	2780	2800	occupational therapy
neurology_ischemic stroke_26.txt	symptom	concept	2826	2846	right-sided weakness
neurology_ischemic stroke_26.txt	medication	concept	2937	2944	Aspirin
neurology_ischemic stroke_26.txt	medication	concept	2963	2969	nopril
neurology_ischemic stroke_26.txt	medication	concept	2984	2996	Atorvastatin
neurology_ischemic stroke_26.txt	medication	concept	3013	3024	Clopidogrel
neurology_ischemic stroke_26.txt	symptom	concept	3362	3376	blood pressure
neurology_ischemic stroke_27.txt	symptom	concept	567	575	afebrile
neurology_ischemic stroke_27.txt	disease	concept	665	689	type 2 diabetes mellitus
neurology_ischemic stroke_27.txt	symptom	concept	931	941	hemorrhage
neurology_ischemic stroke_27.txt	medication	concept	1716	1728	IV Labetalol
neurology_ischemic stroke_27.txt	procedure	concept	2050	2073	Mechanical Thrombectomy
neurology_ischemic stroke_27.txt	procedure	concept	2194	2217	mechanical thrombectomy
neurology_ischemic stroke_27.txt	medication	concept	2351	2358	Aspirin
neurology_ischemic stroke_27.txt	medication	concept	2537	2548	Clopidogrel
neurology_ischemic stroke_27.txt	disease	concept	2684	2692	diabetes
neurology_ischemic stroke_27.txt	medication	concept	2739	2749	Lisinopril
neurology_ischemic stroke_27.txt	medication	concept	2766	2775	Metformin
neurology_ischemic stroke_27.txt	medication	concept	2822	2834	Atorvastatin
neurology_ischemic stroke_27.txt	symptom	concept	3067	3075	mobility
neurology_ischemic stroke_27.txt	disease	concept	3217	3223	stroke
neurology_ischemic stroke_27.txt	medication	concept	3314	3321	Aspirin
neurology_ischemic stroke_27.txt	medication	concept	3338	3349	Clopidogrel
neurology_ischemic stroke_27.txt	medication	concept	3378	3388	Lisinopril
neurology_ischemic stroke_27.txt	medication	concept	3405	3414	Metformin
neurology_ischemic stroke_27.txt	medication	concept	3438	3450	Atorvastatin
neurology_ischemic stroke_27.txt	disease	concept	3652	3668	carotid stenosis
neurology_ischemic stroke_27.txt	symptom	concept	3805	3819	blood pressure
neurology_ischemic stroke_27.txt	symptom	concept	4064	4074	chest pain
neurology_ischemic stroke_27.txt	disease	concept	4206	4221	ischemic stroke
neurology_ischemic stroke_28.txt	symptom	concept	488	502	slurred speech
neurology_ischemic stroke_28.txt	disease	concept	862	886	type 2 diabetes mellitus
neurology_ischemic stroke_28.txt	symptom	concept	1240	1253	hyperglycemia
neurology_ischemic stroke_28.txt	symptom	concept	1383	1393	hemorrhage
neurology_ischemic stroke_28.txt	disease	concept	1615	1634	atrial fibrillation
neurology_ischemic stroke_28.txt	disease	concept	1755	1777	valvular heart disease
neurology_ischemic stroke_28.txt	disease	concept	2040	2059	stroke risk factors
neurology_ischemic stroke_28.txt	symptom	concept	2352	2362	hemorrhage
neurology_ischemic stroke_28.txt	symptom	concept	2376	2390	blood pressure
neurology_ischemic stroke_28.txt	medication	concept	2424	2431	Aspirin
neurology_ischemic stroke_28.txt	disease	concept	2472	2478	stroke
neurology_ischemic stroke_28.txt	procedure	concept	2490	2513	Mechanical Thrombectomy
neurology_ischemic stroke_28.txt	procedure	concept	2629	2641	thrombectomy
neurology_ischemic stroke_28.txt	medication	concept	2770	2777	aspirin
neurology_ischemic stroke_28.txt	medication	concept	2794	2805	clopidogrel
neurology_ischemic stroke_28.txt	medication	concept	2897	2909	atorvastatin
neurology_ischemic stroke_28.txt	medication	concept	2956	2966	lisinopril
neurology_ischemic stroke_28.txt	medication	concept	2983	2993	amlodipine
neurology_ischemic stroke_28.txt	medication	concept	3075	3083	apixaban
neurology_ischemic stroke_28.txt	disease	concept	3105	3136	nonvalvular atrial fibrillation
neurology_ischemic stroke_28.txt	medication	concept	3371	3378	aspirin
neurology_ischemic stroke_28.txt	medication	concept	3392	3403	clopidogrel
neurology_ischemic stroke_28.txt	medication	concept	3479	3489	lisinopril
neurology_ischemic stroke_28.txt	medication	concept	3503	3513	amlodipine
neurology_ischemic stroke_28.txt	medication	concept	3531	3539	apixaban
neurology_ischemic stroke_28.txt	procedure	concept	3679	3693	echocardiogram
neurology_ischemic stroke_28.txt	procedure	concept	3698	3728	carotid duplex ultrasonography
neurology_ischemic stroke_28.txt	procedure	concept	4054	4069	anticoagulation
neurology_ischemic stroke_28.txt	disease	concept	4204	4223	atrial fibrillation
neurology_ischemic stroke_28.txt	procedure	concept	4295	4317	multidisciplinary care
neurology_ischemic stroke_28.txt	procedure	concept	4415	4429	rehabilitation
neurology_ischemic stroke_28.txt	disease	concept	4469	4485	recurrent stroke
neurology_ischemic stroke_29.txt	disease	concept	234	249	Ischemic Stroke
neurology_ischemic stroke_29.txt	disease	concept	380	395	type 2 diabetes
neurology_ischemic stroke_29.txt	disease	concept	1765	1773	diabetes
neurology_ischemic stroke_29.txt	medication	concept	1891	1934	IV recombinant tissue plasminogen activator
neurology_ischemic stroke_29.txt	medication	concept	2465	2472	Aspirin
neurology_ischemic stroke_29.txt	medication	concept	2583	2590	aspirin
neurology_ischemic stroke_29.txt	medication	concept	2596	2607	clopidogrel
neurology_ischemic stroke_29.txt	disease	concept	2671	2674	TIA
neurology_ischemic stroke_29.txt	disease	concept	2679	2691	minor stroke
neurology_ischemic stroke_29.txt	procedure	concept	2829	2843	speech therapy
neurology_ischemic stroke_29.txt	medication	concept	3021	3031	lisinopril
neurology_ischemic stroke_29.txt	medication	concept	3067	3079	atorvastatin
neurology_ischemic stroke_29.txt	medication	concept	3122	3131	metformin
neurology_ischemic stroke_29.txt	disease	concept	3174	3193	atrial fibrillation
neurology_ischemic stroke_29.txt	disease	concept	3753	3759	stroke
neurology_ischemic stroke_29.txt	procedure	concept	4057	4073	echocardiography
neurology_ischemic stroke_3.txt	disease	concept	193	208	Ischemic Stroke
neurology_ischemic stroke_3.txt	disease	concept	579	603	type 2 diabetes mellitus
neurology_ischemic stroke_3.txt	disease	concept	609	623	hyperlipidemia
neurology_ischemic stroke_3.txt	symptom	concept	828	838	hemorrhage
neurology_ischemic stroke_3.txt	procedure	concept	1719	1733	echocardiogram
neurology_ischemic stroke_3.txt	medication	concept	1978	1985	aspirin
neurology_ischemic stroke_3.txt	disease	concept	2012	2018	stroke
neurology_ischemic stroke_3.txt	disease	concept	2057	2065	diabetes
neurology_ischemic stroke_3.txt	medication	concept	2117	2124	aspirin
neurology_ischemic stroke_3.txt	medication	concept	2142	2153	clopidogrel
neurology_ischemic stroke_3.txt	disease	concept	2245	2251	stroke
neurology_ischemic stroke_3.txt	disease	concept	2762	2770	diabetes
neurology_ischemic stroke_3.txt	disease	concept	2775	2789	hyperlipidemia
neurology_ischemic stroke_3.txt	medication	concept	2834	2841	Aspirin
neurology_ischemic stroke_3.txt	medication	concept	2872	2883	Clopidogrel
neurology_ischemic stroke_3.txt	medication	concept	2927	2939	Atorvastatin
neurology_ischemic stroke_3.txt	medication	concept	2970	2979	Metformin
neurology_ischemic stroke_3.txt	medication	concept	3012	3022	Lisinopril
neurology_ischemic stroke_3.txt	disease	concept	3349	3355	stroke
neurology_ischemic stroke_3.txt	disease	concept	3611	3617	stroke
neurology_ischemic stroke_3.txt	procedure	concept	3884	3909	outpatient rehabilitation
neurology_ischemic stroke_3.txt	procedure	concept	4339	4356	medical attention
neurology_ischemic stroke_3.txt	disease	concept	4387	4393	stroke
neurology_ischemic stroke_30.txt	symptom	concept	418	437	speech difficulties
neurology_ischemic stroke_30.txt	disease	concept	506	530	type 2 diabetes mellitus
neurology_ischemic stroke_30.txt	procedure	concept	1188	1204	echocardiography
neurology_ischemic stroke_30.txt	disease	concept	1697	1705	diabetes
neurology_ischemic stroke_30.txt	disease	concept	1710	1724	hyperlipidemia
neurology_ischemic stroke_30.txt	procedure	concept	2010	2033	Mechanical thrombectomy
neurology_ischemic stroke_30.txt	medication	concept	2283	2290	Aspirin
neurology_ischemic stroke_30.txt	medication	concept	2391	2398	aspirin
neurology_ischemic stroke_30.txt	medication	concept	2409	2420	clopidogrel
neurology_ischemic stroke_30.txt	disease	concept	2523	2539	recurrent stroke
neurology_ischemic stroke_30.txt	procedure	concept	2590	2605	anticoagulation
neurology_ischemic stroke_30.txt	medication	concept	2611	2619	apixaban
neurology_ischemic stroke_30.txt	disease	concept	2624	2655	nonvalvular atrial fibrillation
neurology_ischemic stroke_30.txt	disease	concept	2756	2768	hypertension
neurology_ischemic stroke_30.txt	disease	concept	2773	2787	hyperlipidemia
neurology_ischemic stroke_30.txt	medication	concept	2812	2824	atorvastatin
neurology_ischemic stroke_30.txt	medication	concept	2864	2873	metformin
neurology_ischemic stroke_30.txt	disease	concept	2912	2920	diabetes
neurology_ischemic stroke_30.txt	procedure	concept	3062	3078	physical therapy
neurology_ischemic stroke_30.txt	procedure	concept	3080	3100	occupational therapy
neurology_ischemic stroke_30.txt	symptom	concept	4157	4165	weakness
neurology_ischemic stroke_30.txt	symptom	concept	4228	4237	confusion
neurology_ischemic stroke_30.txt	symptom	concept	4337	4341	dizz
neurology_ischemic stroke_30.txt	symptom	concept	4370	4382	coordination
neurology_ischemic stroke_30.txt	disease	concept	4487	4508	acute ischemic stroke
neurology_ischemic stroke_31.txt	symptom	concept	379	396	speech difficulty
neurology_ischemic stroke_31.txt	disease	concept	522	546	type 2 diabetes mellitus
neurology_ischemic stroke_31.txt	disease	concept	552	566	hyperlipidemia
neurology_ischemic stroke_31.txt	symptom	concept	829	839	hemorrhage
neurology_ischemic stroke_31.txt	symptom	concept	1294	1302	stenosis
neurology_ischemic stroke_31.txt	disease	concept	1518	1526	diabetes
neurology_ischemic stroke_31.txt	disease	concept	1531	1545	hyperlipidemia
neurology_ischemic stroke_31.txt	medication	concept	1850	1870	IV antihypertensives
neurology_ischemic stroke_31.txt	medication	concept	1912	1919	Aspirin
neurology_ischemic stroke_31.txt	procedure	concept	2071	2094	mechanical thrombectomy
neurology_ischemic stroke_31.txt	medication	concept	2250	2257	aspirin
neurology_ischemic stroke_31.txt	medication	concept	2274	2285	clopidogrel
neurology_ischemic stroke_31.txt	procedure	concept	2454	2470	physical therapy
neurology_ischemic stroke_31.txt	procedure	concept	2472	2492	occupational therapy
neurology_ischemic stroke_31.txt	procedure	concept	2498	2512	speech therapy
neurology_ischemic stroke_31.txt	medication	concept	2679	2686	Aspirin
neurology_ischemic stroke_31.txt	medication	concept	2703	2714	Clopidogrel
neurology_ischemic stroke_31.txt	medication	concept	2761	2773	Atorvastatin
neurology_ischemic stroke_31.txt	medication	concept	2790	2799	Metformin
neurology_ischemic stroke_31.txt	medication	concept	2824	2834	Lisinopril
neurology_ischemic stroke_31.txt	procedure	concept	3085	3104	outpatient physical
neurology_ischemic stroke_31.txt	procedure	concept	3258	3279	repeat echocardiogram
neurology_ischemic stroke_31.txt	disease	concept	3435	3452	stroke recurrence
neurology_ischemic stroke_31.txt	symptom	concept	3464	3479	facial drooping
neurology_ischemic stroke_31.txt	symptom	concept	3481	3493	arm weakness
neurology_ischemic stroke_31.txt	symptom	concept	3495	3514	speech difficulties
neurology_ischemic stroke_31.txt	disease	concept	3640	3657	stroke recurrence
neurology_ischemic stroke_31.txt	procedure	concept	3967	3990	mechanical thrombectomy
neurology_ischemic stroke_31.txt	procedure	concept	3996	4020	inpatient rehabilitation
neurology_ischemic stroke_32.txt	symptom	concept	591	603	facial droop
neurology_ischemic stroke_32.txt	symptom	concept	656	664	headache
neurology_ischemic stroke_32.txt	disease	concept	837	861	Type 2 Diabetes Mellitus
neurology_ischemic stroke_32.txt	disease	concept	866	880	Hyperlipidemia
neurology_ischemic stroke_32.txt	symptom	concept	1055	1067	facial droop
neurology_ischemic stroke_32.txt	symptom	concept	1073	1080	aphasia
neurology_ischemic stroke_32.txt	symptom	concept	1208	1218	hemorrhage
neurology_ischemic stroke_32.txt	symptom	concept	1374	1386	sinus rhythm
neurology_ischemic stroke_32.txt	symptom	concept	1417	1428	arrhythmias
neurology_ischemic stroke_32.txt	procedure	concept	1471	1487	Echocardiography
neurology_ischemic stroke_32.txt	disease	concept	1898	1913	ischemic stroke
neurology_ischemic stroke_32.txt	medication	concept	1947	1953	IV tPA
neurology_ischemic stroke_32.txt	medication	concept	2188	2200	IV labetalol
neurology_ischemic stroke_32.txt	procedure	concept	2273	2296	Mechanical Thrombectomy
neurology_ischemic stroke_32.txt	procedure	concept	2401	2424	mechanical thrombectomy
neurology_ischemic stroke_32.txt	medication	concept	2667	2674	Aspirin
neurology_ischemic stroke_32.txt	medication	concept	2731	2743	Atorvastatin
neurology_ischemic stroke_32.txt	medication	concept	2885	2895	lisinopril
neurology_ischemic stroke_32.txt	medication	concept	2912	2917	amlod
neurology_ischemic stroke_32.txt	procedure	concept	2939	2953	Rehabilitation
neurology_ischemic stroke_32.txt	medication	concept	3171	3178	Aspirin
neurology_ischemic stroke_32.txt	medication	concept	3195	3207	Atorvastatin
neurology_ischemic stroke_32.txt	medication	concept	3224	3234	Lisinopril
neurology_ischemic stroke_32.txt	medication	concept	3251	3261	Amlodipine
neurology_ischemic stroke_32.txt	medication	concept	3278	3287	Metformin
neurology_ischemic stroke_32.txt	disease	concept	3313	3328	Type 2 Diabetes
neurology_ischemic stroke_32.txt	symptom	concept	3713	3727	blood pressure
neurology_ischemic stroke_32.txt	disease	concept	3729	3737	diabetes
neurology_ischemic stroke_32.txt	procedure	concept	3771	3785	Rehabilitation
neurology_ischemic stroke_32.txt	symptom	concept	3932	3946	blood pressure
neurology_ischemic stroke_32.txt	procedure	concept	4029	4037	exercise
neurology_ischemic stroke_32.txt	procedure	concept	4204	4210	IV tPA
neurology_ischemic stroke_32.txt	procedure	concept	4215	4238	mechanical thrombectomy
neurology_ischemic stroke_33.txt	disease	concept	285	300	Ischemic Stroke
neurology_ischemic stroke_33.txt	disease	concept	424	436	hypertension
neurology_ischemic stroke_33.txt	disease	concept	441	465	type 2 diabetes mellitus
neurology_ischemic stroke_33.txt	symptom	concept	570	577	aphasia
neurology_ischemic stroke_33.txt	symptom	concept	1410	1418	stenosis
neurology_ischemic stroke_33.txt	medication	concept	1781	1833	intravenous recombinant tissue plasminogen activator
neurology_ischemic stroke_33.txt	medication	concept	2383	2398	Aspirin therapy
neurology_ischemic stroke_33.txt	disease	concept	2535	2559	type 2 diabetes mellitus
neurology_ischemic stroke_33.txt	medication	concept	2678	2690	atorvastatin
neurology_ischemic stroke_33.txt	medication	concept	2724	2740	antihypertensive
neurology_ischemic stroke_33.txt	procedure	concept	2790	2813	mechanical thrombectomy
neurology_ischemic stroke_33.txt	medication	concept	3379	3386	Aspirin
neurology_ischemic stroke_33.txt	medication	concept	3428	3439	Clopidogrel
neurology_ischemic stroke_33.txt	medication	concept	3499	3511	Atorvastatin
neurology_ischemic stroke_33.txt	medication	concept	3528	3538	Lisinopril
neurology_ischemic stroke_33.txt	medication	concept	3572	3581	Metformin
neurology_ischemic stroke_33.txt	disease	concept	3605	3629	type 2 diabetes mellitus
neurology_ischemic stroke_33.txt	procedure	concept	4439	4462	rehabilitation sessions
neurology_ischemic stroke_33.txt	symptom	concept	4478	4498	stroke warning signs
neurology_ischemic stroke_34.txt	disease	concept	340	355	type 2 diabetes
neurology_ischemic stroke_34.txt	medication	concept	655	662	aspirin
neurology_ischemic stroke_34.txt	symptom	concept	809	817	afebrile
neurology_ischemic stroke_34.txt	symptom	concept	1023	1033	hemorrhage
neurology_ischemic stroke_34.txt	disease	concept	1622	1630	diabetes
neurology_ischemic stroke_34.txt	disease	concept	1686	1707	acute ischemic stroke
neurology_ischemic stroke_34.txt	medication	concept	1746	1789	IV recombinant tissue plasminogen activator
neurology_ischemic stroke_34.txt	disease	concept	1997	2020	intracranial hemorrhage
neurology_ischemic stroke_34.txt	medication	concept	2432	2439	aspirin
neurology_ischemic stroke_34.txt	medication	concept	2456	2467	clopidogrel
neurology_ischemic stroke_34.txt	disease	concept	2562	2585	carotid artery stenosis
neurology_ischemic stroke_34.txt	procedure	concept	2617	2631	endarterectomy
neurology_ischemic stroke_34.txt	disease	concept	2900	2908	diabetes
neurology_ischemic stroke_34.txt	disease	concept	2913	2925	hypertension
neurology_ischemic stroke_34.txt	medication	concept	3048	3055	Aspirin
neurology_ischemic stroke_34.txt	medication	concept	3083	3144	"Clopidogrel 75 mg orally, once daily for 21 days
- Lisinopril"
neurology_ischemic stroke_34.txt	disease	concept	3174	3186	hypertension
neurology_ischemic stroke_34.txt	medication	concept	3189	3198	Metformin
neurology_ischemic stroke_34.txt	disease	concept	3231	3239	diabetes
neurology_ischemic stroke_34.txt	medication	concept	3242	3254	Atorvastatin
neurology_ischemic stroke_34.txt	disease	concept	3284	3296	dyslipidemia
neurology_ischemic stroke_34.txt	symptom	concept	3485	3499	blood pressure
neurology_ischemic stroke_34.txt	disease	concept	3995	4007	hypertension
neurology_ischemic stroke_34.txt	disease	concept	4009	4017	diabetes
neurology_ischemic stroke_34.txt	disease	concept	4023	4037	hyperlipidemia
neurology_ischemic stroke_34.txt	disease	concept	4097	4118	acute ischemic stroke
neurology_ischemic stroke_35.txt	disease	concept	567	582	type 2 diabetes
neurology_ischemic stroke_35.txt	symptom	concept	729	737	headache
neurology_ischemic stroke_35.txt	symptom	concept	1707	1718	arrhythmias
neurology_ischemic stroke_35.txt	symptom	concept	1847	1872	wall motion abnormalities
neurology_ischemic stroke_35.txt	symptom	concept	1959	1968	occlusion
neurology_ischemic stroke_35.txt	disease	concept	2467	2483	brain hemorrhage
neurology_ischemic stroke_35.txt	procedure	concept	2579	2602	Mechanical Thrombectomy
neurology_ischemic stroke_35.txt	procedure	concept	2694	2717	mechanical thrombectomy
neurology_ischemic stroke_35.txt	medication	concept	2827	2834	Aspirin
neurology_ischemic stroke_35.txt	disease	concept	2873	2879	stroke
